Date,Close
Jan 26 2020,51.56
Feb 02 2020,50.32
Feb 09 2020,52.05
Feb 16 2020,53.38
Feb 23 2020,44.76
Mar 01 2020,41.28
Mar 08 2020,31.73
Mar 15 2020,22.43
Mar 22 2020,21.51
Mar 29 2020,28.34
Apr 05 2020,22.76
Apr 12 2020,18.27
Apr 19 2020,16.94
Apr 26 2020,19.78
May 03 2020,24.74
May 10 2020,29.43
May 17 2020,33.25
May 24 2020,34.05
